Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[58],10.0.23.61,32.041600,35.844000,3.802400
node[58],10.0.23.61,59.348400,61.311500,1.963100
node[97],10.0.23.61,32.041600,37.700700,5.659100
node[41],10.0.24.12,32.042200,43.319400,11.277200
node[60],10.0.24.12,32.042200,43.319400,11.277200
node[60],10.0.24.12,66.621700,68.913000,2.291300
node[58],10.0.24.12,32.042200,43.319400,11.277200
node[89],10.0.24.12,32.042200,43.319400,11.277200
node[45],10.0.22.110,32.044500,41.562900,9.518400
node[84],10.0.22.110,32.044500,41.562900,9.518400
node[73],10.0.22.110,32.044500,41.562900,9.518400
node[97],10.0.22.110,32.044500,41.562900,9.518400
node[38],10.0.22.110,32.044500,41.562900,9.518400
node[42],10.0.22.110,32.044500,41.562900,9.518400
node[91],10.0.22.110,32.044500,41.562900,9.518400
node[31],10.0.20.139,32.048900,35.348500,3.299600
node[51],10.0.20.139,32.048900,35.348500,3.299600
node[92],10.0.20.139,32.048900,35.348500,3.299600
node[67],10.0.20.139,32.048900,35.348500,3.299600
node[62],10.0.20.139,32.048900,35.348500,3.299600
node[3],10.0.20.139,32.048900,35.348500,3.299600
node[24],10.0.20.139,32.048900,35.348500,3.299600
node[97],10.0.22.248,32.092400,43.325400,11.233000
